"row ID","TruePositives","FalsePositives","TrueNegatives","FalseNegatives","Recall","Precision","Sensitivity","Specifity","F-measure","Accuracy","Cohen's kappa"
"3",201,58,14640,107,0.6525974025974026,0.7760617760617761,0.6525974025974026,0.996053884882297,0.708994708994709,,
"4",37,14,14936,19,0.6607142857142857,0.7254901960784313,0.6607142857142857,0.9990635451505017,0.6915887850467289,,
"5",22,6,14968,10,0.6875,0.7857142857142857,0.6875,0.9995993054628022,0.7333333333333334,,
"6",15,4,14980,7,0.6818181818181818,0.7894736842105263,0.6818181818181818,0.9997330485851575,0.7317073170731707,,
"7",2,1,15002,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999333466640006,0.6666666666666666,,
"8",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"9",3,4,14999,0,1.0,0.42857142857142855,1.0,0.9997333866560021,0.6,,
"Overall",,,,,,,,,,0.8290683726509396,0.6955044355393337
"0",6951,1124,6386,545,0.9272945570971185,0.8608049535603716,0.9272945570971185,0.8503328894806924,0.8928135636760646,,
"1",5293,647,8000,1066,0.8323635791791162,0.891077441077441,0.8323635791791162,0.9251763617439575,0.8607203837710383,,
"2",540,92,14190,184,0.7458563535911602,0.8544303797468354,0.7458563535911602,0.9935583251645428,0.7964601769911503,,
"3",222,34,14664,86,0.7207792207792207,0.8671875,0.7207792207792207,0.9976867601034154,0.7872340425531914,,
"4",38,7,14943,18,0.6785714285714286,0.8444444444444444,0.6785714285714286,0.9995317725752508,0.7524752475247526,,
"5",25,6,14968,7,0.78125,0.8064516129032258,0.78125,0.9995993054628022,0.7936507936507936,,
"6",17,2,14982,5,0.7727272727272727,0.8947368421052632,0.7727272727272727,0.9998665242925787,0.8292682926829269,,
"7",2,0,15003,1,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,,
"8",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"9",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"Overall",,,,,,,,,,0.8725842996134879,0.7728973251115354
"0",7207,695,6815,289,0.9614461045891142,0.9120475828904074,0.9614461045891142,0.90745672436751,0.9360955968307572,,
"1",5722,363,8284,637,0.8998270168265451,0.9403451109285127,0.8998270168265451,0.9580201225858679,0.9196399871423979,,
"2",602,40,14242,122,0.8314917127071824,0.9376947040498442,0.8314917127071824,0.9971992718106708,0.8814055636896047,,
"3",247,20,14678,61,0.801948051948052,0.9250936329588015,0.801948051948052,0.9986392706490679,0.8591304347826086,,
"4",49,5,14945,7,0.875,0.9074074074074074,0.875,0.9996655518394649,0.8909090909090909,,
"5",26,4,14970,6,0.8125,0.8666666666666667,0.8125,0.9997328703085347,0.8387096774193549,,
"6",15,1,14983,7,0.6818181818181818,0.9375,0.6818181818181818,0.9999332621462894,0.7894736842105263,,
"7",3,1,15002,0,1.0,0.75,1.0,0.9999333466640006,0.8571428571428571,,
"8",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"9",3,0,15003,0,1.0,1.0,1.0,1.0,1.0,,
"Overall",,,,,,,,,,0.9247634279621485,0.8662850997712176
"0",7496,327,7183,0,1.0,0.9582001789594785,1.0,0.9564580559254328,0.9786539591357138,,
"1",6085,58,8589,274,0.9569114640666772,0.9905583591079278,0.9569114640666772,0.9932924713773563,0.9734442489201729,,
"2",663,1,14281,61,0.9157458563535912,0.9984939759036144,0.9157458563535912,0.9999299817952668,0.9553314121037464,,
"3",269,0,14698,39,0.8733766233766234,1.0,0.8733766233766234,1.0,0.9324090121317158,,
"4",51,0,14950,5,0.9107142857142857,1.0,0.9107142857142857,1.0,0.9532710280373832,,
"5",28,0,14974,4,0.875,1.0,0.875,1.0,0.9333333333333333,,
